id,match_id,player_id,round,question_id,position
0166abfe-579a-435e-94d0-3fe6820fbb55,bccc8621-3497-4d8e-9ef0-32bb32796873,c0ef4acd-f2bd-403d-8af0-69e72dfbfa0b,3,17d07c46-832b-4fed-8d14-5c6ff33381cb,3
01b5a6d2-e754-4099-aadf-c9b158b7c0d7,e73ffce7-e431-4e8a-9865-6b786403be63,2ff1728f-d092-4401-a3e0-d302a5e84da5,3,d45edb8b-d191-4fe8-b1f8-e07733a57928,2
01b73b52-71ee-4b0f-8194-e6dccbb0853c,37fe6f52-f258-4eea-b8e6-3a8b4ae4f9a1,efdb5e4e-d841-489e-807c-41a1e96fa25c,2,3be8dddc-7f70-4427-bd5d-45b5bebf5f34,1
01d950da-0cc5-4f85-99cb-b7e3bf4cd885,8c94b08a-6f86-4e05-816f-78fe60450f4b,2e9b0586-40a1-4f5f-8480-8249b5ae2e2a,3,46382010-ff53-4803-a883-8c46d29f01e4,1
01fd953c-6725-4f08-ade3-20d703939935,00d28983-7122-4446-8521-20d968b095c2,165d6d71-f2d0-4a64-8590-e8c0f35022d4,2,45819136-008f-4922-b474-b4425386bc13,5
02002bb3-efe9-4566-92ff-c8deb1009442,bc52c02f-c108-46d4-b4b3-5d895228e21a,1777f439-c252-418f-9a87-772e9adcea94,1,3bba083c-ae4f-405b-8732-d904bae2f299,3
02119982-699b-42e7-8ab6-54d54c042d88,264bc89b-c05e-418b-8581-e7ef030090b9,f2d5925f-1901-4c3f-a244-27e45dc60ff9,2,c458e139-4604-4cd5-9d60-9f8f4920633e,3
021f7760-f40b-4fea-8b7e-9f174a588e59,4e72a59c-7f70-498a-9b1e-bf1fdc8ca57a,e2c65249-651e-4091-9d3d-92cbbfcd0aea,2,99de7c88-3e2a-4dfc-89f9-9697673ccffb,1
0221bc6d-98bb-43df-b08f-25dfa77e765d,144cd33d-4b84-4fab-9d50-e39ca3e1821d,4f6d1aa2-d59b-407a-aa4b-f859443e6d25,3,d9f1ec25-b5cd-4395-884a-b106c310e7cb,4
026cb0fd-7283-415c-a84c-aedd4cf32787,264bc89b-c05e-418b-8581-e7ef030090b9,c8b8d123-d181-4abc-9322-c8548be58068,2,c155857e-ccef-4405-b7b3-ea2c7e1c379e,4
0277dec6-15b7-4797-9b92-953fbabc3aeb,4e72a59c-7f70-498a-9b1e-bf1fdc8ca57a,6d71b134-bab1-4415-9755-41c96c31ca8f,2,99de7c88-3e2a-4dfc-89f9-9697673ccffb,1
0287dab4-d0cd-4772-b078-da4a6d03172e,9d097fb9-b5a4-49ea-9ac1-54fd1e169179,bcc918a2-491a-4259-bf1a-4427a1a9fcb6,2,efeed5b6-1551-46f5-8ad6-547a8c1b654e,4
02a423c2-a458-430e-823e-2bdfe1571104,144cd33d-4b84-4fab-9d50-e39ca3e1821d,50392e0a-a2b4-4781-b906-cfe37a875b02,3,830ddbd3-0ff3-4c8d-bf7c-05b548e24e9d,5
02e97f6d-da82-47e7-9f53-554afe3670e1,8c94b08a-6f86-4e05-816f-78fe60450f4b,2c9311f2-a0c0-4384-931c-c75df00a3256,3,791d445f-3889-4c28-8209-a471b2d254a6,5
03289bab-c61e-42cc-8d7b-fa04179ec73b,8c68c517-c8f0-435e-a131-71045d26b67f,a433dc00-de86-4e8d-9a42-686eb80c65bf,2,3be8dddc-7f70-4427-bd5d-45b5bebf5f34,3
032d4f6d-de8d-4285-8711-3979744364f9,8c94b08a-6f86-4e05-816f-78fe60450f4b,e789937d-4f3d-4cc0-9ed4-d8723b5cdcd9,3,333be725-ce08-4f8a-ac8d-ef8e16a09409,4
0344c7d2-a7d3-446a-9a2e-213bfbffba07,37fe6f52-f258-4eea-b8e6-3a8b4ae4f9a1,1af4b67b-a028-48e5-92bf-9e02640ae117,2,28631c4e-2145-4ced-9b18-60d512d9d5fc,2
0359dc58-071f-4e06-874b-f1c79161d8ae,8203b2f9-5954-4281-ac8a-c3a4014c0314,09ab726a-b749-42b1-b54c-db394f500dda,3,533f554b-c14f-4c4c-b61c-f8fab9c1ac86,2
0367bf07-55c0-474c-acce-9f5569f2eda6,8203b2f9-5954-4281-ac8a-c3a4014c0314,bcd6c029-51b6-48fb-8cba-02c02c697927,2,c458e139-4604-4cd5-9d60-9f8f4920633e,3
0376e87c-b2fa-43c8-9ba7-dafb25414151,9d097fb9-b5a4-49ea-9ac1-54fd1e169179,1a8f7e7e-a68e-42e6-8bc6-a219eaa73af9,3,d9f1ec25-b5cd-4395-884a-b106c310e7cb,5
03ae22dd-907f-4690-a84e-3b12330edf6c,9ceeff7d-2096-416d-8e0a-679e1e8d9ba9,b0626bee-2b62-4389-8b62-f98518e24a2d,3,77e5cd8c-4eba-4b69-9d9d-f048cb9179cc,4
03ae9c6c-e502-4038-9706-d3fa15c485b1,264bc89b-c05e-418b-8581-e7ef030090b9,37418e51-3eb5-41ae-903a-3e6ad4dcc7bb,1,1a13fa30-752c-44d6-9ad1-64b3898bd2a6,3
04165c32-ea01-401d-ab3e-9db77dccae74,9d097fb9-b5a4-49ea-9ac1-54fd1e169179,cec3f541-6991-43c2-80d8-1abf0995d8dc,3,830ddbd3-0ff3-4c8d-bf7c-05b548e24e9d,2
042f9d6e-5896-4d44-ab6b-5f9b1a6b72f5,144cd33d-4b84-4fab-9d50-e39ca3e1821d,d8cd3621-b49e-41f4-8669-381bbfaa98c1,1,9fff14db-911c-4ec5-abca-50f082cadfff,1
043cc301-a1bc-4cfe-92fe-f3d9d94584d4,144cd33d-4b84-4fab-9d50-e39ca3e1821d,a9ce9d6e-866d-4ebf-9773-6577d12458af,1,c3eaade7-c12a-40bb-8f90-67a74480702c,4
045c9fcf-cbc5-4ea7-8c89-5a2b61eaedcf,144cd33d-4b84-4fab-9d50-e39ca3e1821d,edec90d3-6816-4c44-805a-9f438b6b76f2,3,830ddbd3-0ff3-4c8d-bf7c-05b548e24e9d,5
04625fa3-e66c-42c3-8653-9833acb62fc2,9d097fb9-b5a4-49ea-9ac1-54fd1e169179,bcc918a2-491a-4259-bf1a-4427a1a9fcb6,2,264fa80c-c513-4e12-aea7-1250e35cb79e,1
046f9c48-aa54-4792-954a-3bd6a5421ba5,144cd33d-4b84-4fab-9d50-e39ca3e1821d,139ea937-3fae-4041-bc8d-9afad6d73069,2,1c09cdef-0412-4920-b2e6-71998065319e,2
0476bc00-f9a7-4d0b-b6c0-f3654644fd07,9d097fb9-b5a4-49ea-9ac1-54fd1e169179,4b212827-d516-411f-b4b5-906a58c4617b,2,fe661232-b69a-4ba1-a510-2b98786808dd,5
0498497b-47d1-4559-86b4-22d1755cb59d,4e72a59c-7f70-498a-9b1e-bf1fdc8ca57a,84209831-7152-4284-9ed5-269812642bcc,3,46382010-ff53-4803-a883-8c46d29f01e4,1
049d3e8a-f3e1-42aa-8d60-6a81e936d8be,264bc89b-c05e-418b-8581-e7ef030090b9,0fb7cef2-63e6-4d7b-a22a-4bf684a3a195,3,533f554b-c14f-4c4c-b61c-f8fab9c1ac86,4
04bc3953-6b88-439f-aba0-269dc08360e9,8c94b08a-6f86-4e05-816f-78fe60450f4b,dfe6d0e1-3fdd-4706-a3bf-1f098ad8ab68,3,791d445f-3889-4c28-8209-a471b2d254a6,5
04e20324-5763-4f48-9a1d-247cb1a73074,4f68b92f-e276-4630-a250-9c6c1cf1e6f8,3ff6b5ca-39fe-444d-8332-b52ce6dcb77d,3,533f554b-c14f-4c4c-b61c-f8fab9c1ac86,5
050b08d3-80a0-4c76-b553-0b8c14e14cde,bc52c02f-c108-46d4-b4b3-5d895228e21a,da57bb4a-30d3-4e2e-a7c1-068e3c93393f,1,c91b3106-5017-499d-bb2c-1070ec5d033d,1
05337126-f399-4461-a265-b8fe927cb247,37fe6f52-f258-4eea-b8e6-3a8b4ae4f9a1,3830f71b-70ae-4113-a11f-8f5d22092e54,1,c1b8ea0b-512d-46ac-b9fe-8a0c40dcea2a,4
054de08a-33d1-41b9-b632-547219f17ff3,bc52c02f-c108-46d4-b4b3-5d895228e21a,61382c64-6aff-4f8b-9c34-588b19bb3ee2,2,28631c4e-2145-4ced-9b18-60d512d9d5fc,1
059e0b69-a865-4207-a894-6e60b92092c8,37fe6f52-f258-4eea-b8e6-3a8b4ae4f9a1,d0732cde-dc2a-4c24-bd75-8e83375a189f,3,6ceb370b-0a49-429b-bd13-bc61b51acf12,5
05a09c1d-adfd-4508-9f6e-de2214589d2b,144cd33d-4b84-4fab-9d50-e39ca3e1821d,4f6d1aa2-d59b-407a-aa4b-f859443e6d25,3,fcc9a388-7489-4348-a707-3e8357065607,2
05a2843f-f7ec-471e-a797-194dfb254a7c,8c94b08a-6f86-4e05-816f-78fe60450f4b,f3b3bc83-e5b6-4f69-87dc-6246d959ed08,2,45819136-008f-4922-b474-b4425386bc13,3
05b0d4b6-2167-448a-b902-080edd8e227e,264bc89b-c05e-418b-8581-e7ef030090b9,f2d5925f-1901-4c3f-a244-27e45dc60ff9,2,455f16c6-9cb3-48e1-a556-241ab18a192e,1
05b2ea47-823c-446c-857e-d122c435e0d9,62492d4b-cec1-42d7-ac95-35d1b7595022,ccc145e6-6b18-452a-875e-26d12d6046d4,2,0d759c4b-ffb6-4c0a-8baf-323116684d6f,2
05cbe4f0-b1ad-4ea2-89c2-2dd82efe7d89,00d28983-7122-4446-8521-20d968b095c2,b847c11e-018a-43a7-85fb-8974699dade8,2,efeed5b6-1551-46f5-8ad6-547a8c1b654e,2
05ce3439-d7cf-47a0-87b5-425d45e5eb2e,4e72a59c-7f70-498a-9b1e-bf1fdc8ca57a,854f81ba-baf0-4548-a056-f0e1eacd366a,1,0d17802f-64cb-43d7-b801-c3d8b566da40,5
05d011c1-2282-4d79-a4b6-a3ac190a7e5d,4e72a59c-7f70-498a-9b1e-bf1fdc8ca57a,fb271206-6bdb-4d1a-9d2f-67aa3ee0d5a9,2,c458e139-4604-4cd5-9d60-9f8f4920633e,3
0602c1e9-07e0-4291-96c4-62bd5da411b0,4e72a59c-7f70-498a-9b1e-bf1fdc8ca57a,6d71b134-bab1-4415-9755-41c96c31ca8f,2,c458e139-4604-4cd5-9d60-9f8f4920633e,3
0602ff92-85a8-4887-a7fb-b21f19b71d86,9ceeff7d-2096-416d-8e0a-679e1e8d9ba9,ac6ddc58-bfab-46dc-ac11-54de3677eb01,3,333be725-ce08-4f8a-ac8d-ef8e16a09409,2
0652175f-db71-4182-877e-72f506459520,8203b2f9-5954-4281-ac8a-c3a4014c0314,99e21e52-c37f-45f7-8f55-0709bc729110,2,455f16c6-9cb3-48e1-a556-241ab18a192e,1
066883da-763d-42c2-9f80-193c839f62c1,8c94b08a-6f86-4e05-816f-78fe60450f4b,dfe6d0e1-3fdd-4706-a3bf-1f098ad8ab68,1,c91b3106-5017-499d-bb2c-1070ec5d033d,3
0674ed2c-5e9b-4e4c-b83e-7c71b62d8b7a,264bc89b-c05e-418b-8581-e7ef030090b9,0fb7cef2-63e6-4d7b-a22a-4bf684a3a195,3,5ba8fb1a-5342-4e59-b819-6b101c8ad3a9,1
067bde09-b053-41e5-aebc-eecd2e2063ad,8203b2f9-5954-4281-ac8a-c3a4014c0314,a47eb089-62c2-443c-8399-2c69bf46986a,3,df9e2fcf-7a77-4caa-b821-dcb795858d44,5
067fb4b9-dc09-4542-a424-f6561b880c48,37fe6f52-f258-4eea-b8e6-3a8b4ae4f9a1,3224bbf1-a3aa-4190-a5fe-a2e498866fad,2,357a5f4d-442e-4fba-a909-0de49f548e87,4
06887f1d-5eb5-49fc-b13e-f51c6f6fbedd,62492d4b-cec1-42d7-ac95-35d1b7595022,ccc145e6-6b18-452a-875e-26d12d6046d4,1,926918a8-aa91-45c5-a226-203c87dfd4c4,3
069de18d-9c12-4d98-a56f-5aede5f99d1a,8c94b08a-6f86-4e05-816f-78fe60450f4b,63af4b6a-430d-473b-9076-69202388ef9c,1,0f5f25a2-d54d-48fc-abfd-067fad2df7ff,1
06d26549-0a35-49a5-9fa0-044861ff5012,4e72a59c-7f70-498a-9b1e-bf1fdc8ca57a,86f6cb83-ba69-4059-9025-2b3f500ebf81,1,1a13fa30-752c-44d6-9ad1-64b3898bd2a6,1
06dc4b12-1bc2-4cef-9bb9-7c1ff75d9309,bccc8621-3497-4d8e-9ef0-32bb32796873,c0ef4acd-f2bd-403d-8af0-69e72dfbfa0b,3,791d445f-3889-4c28-8209-a471b2d254a6,5
070d2f0b-4168-4b65-b667-cd23d5693ac4,8203b2f9-5954-4281-ac8a-c3a4014c0314,d9ee90d3-84bd-4de0-a34b-ab9f092ec519,1,870ead56-b92e-45fc-9bfb-c852f64088c9,4
071add76-46df-45fe-8432-816ca2e3d5a1,9d097fb9-b5a4-49ea-9ac1-54fd1e169179,1a8f7e7e-a68e-42e6-8bc6-a219eaa73af9,2,fe661232-b69a-4ba1-a510-2b98786808dd,5
0720e657-a681-4cd1-aa3f-55ffa0da0d9f,37fe6f52-f258-4eea-b8e6-3a8b4ae4f9a1,3fac041a-7fa3-4e7e-ae44-bfb533bcc090,1,c1b8ea0b-512d-46ac-b9fe-8a0c40dcea2a,4
07361309-4e53-4bc0-8357-c169cae224a0,9d097fb9-b5a4-49ea-9ac1-54fd1e169179,b54b514a-0b55-4ed7-85e3-2d949c07d18a,3,830ddbd3-0ff3-4c8d-bf7c-05b548e24e9d,2
073c3e52-655e-4116-ba71-b05079f2599e,9d097fb9-b5a4-49ea-9ac1-54fd1e169179,3306d56e-e5d6-4c7d-a7f0-1a39e1c5ab95,1,85cb4dbb-77e4-474d-90ad-5eeb69b04e48,2
073cb0c3-1625-4bca-af43-d3864682a86e,9d097fb9-b5a4-49ea-9ac1-54fd1e169179,cec3f541-6991-43c2-80d8-1abf0995d8dc,2,1c09cdef-0412-4920-b2e6-71998065319e,3
073d305c-1701-47ee-b2fe-3306a08b6fb2,bc52c02f-c108-46d4-b4b3-5d895228e21a,b13dff12-e5b8-4ee0-b524-164956f6e49e,2,6185e924-c1a4-46e8-8036-f78df9338ff4,2
073dc061-4826-4c78-bf0a-6a97a87c61ec,8203b2f9-5954-4281-ac8a-c3a4014c0314,0f47e77e-3ae0-49b1-a483-29f02ba9ec18,2,c458e139-4604-4cd5-9d60-9f8f4920633e,3
075efe7c-acc7-45ba-9948-1ff21e8ececd,8203b2f9-5954-4281-ac8a-c3a4014c0314,c2e4b832-bdfc-4e27-a65f-77ccd7d880c6,1,040bc733-e444-4d95-9a90-d44a953cf55c,1
078febf7-e1ba-4f53-b0e2-467d522b1afe,e73ffce7-e431-4e8a-9865-6b786403be63,b4c0ad55-6ffa-4766-a217-23d5074b23b4,2,45819136-008f-4922-b474-b4425386bc13,4
079e0538-017f-4f9f-8f28-4071218e584a,37fe6f52-f258-4eea-b8e6-3a8b4ae4f9a1,d0732cde-dc2a-4c24-bd75-8e83375a189f,2,3be8dddc-7f70-4427-bd5d-45b5bebf5f34,1
07a33a73-7bb1-45c0-9aeb-8951124f1f7b,9ceeff7d-2096-416d-8e0a-679e1e8d9ba9,ac6ddc58-bfab-46dc-ac11-54de3677eb01,1,3bba083c-ae4f-405b-8732-d904bae2f299,4
07a5f488-a6cb-4ac2-b254-2650bbc67665,bc52c02f-c108-46d4-b4b3-5d895228e21a,61382c64-6aff-4f8b-9c34-588b19bb3ee2,2,0d759c4b-ffb6-4c0a-8baf-323116684d6f,4
07abbf2b-c053-42ce-9802-e67c06e01bae,bc52c02f-c108-46d4-b4b3-5d895228e21a,b13dff12-e5b8-4ee0-b524-164956f6e49e,2,3be8dddc-7f70-4427-bd5d-45b5bebf5f34,3
07adb7b7-3a48-47e4-aa00-3eeeae6f6417,8c94b08a-6f86-4e05-816f-78fe60450f4b,6b62e577-fb26-4f23-b7ed-762f3c5e0d68,2,19456a3d-6562-405c-90ee-00e3b4958f89,1
080a7456-211b-4022-91de-93da8159776d,9ceeff7d-2096-416d-8e0a-679e1e8d9ba9,68d34553-6d6e-4cb4-88ae-188ed47859fe,2,94e44877-3fe3-489f-b1a2-b468c01c882a,4
0844af8d-a8ab-4633-9b52-5b83e655b8dc,8c94b08a-6f86-4e05-816f-78fe60450f4b,fb2191c6-8223-45d1-bde9-3f29bc397f47,2,2c78ef21-acfd-43b3-97e2-0654fea58b80,5
085c1116-c154-42b4-b515-27730ece35ee,4e72a59c-7f70-498a-9b1e-bf1fdc8ca57a,c9fa6aac-52b5-4cfc-949c-a19387b92395,1,1a13fa30-752c-44d6-9ad1-64b3898bd2a6,1
0891c2f4-0968-498e-b650-bd5e6278d229,1d656a24-a6d3-4e9d-a6ce-293e1f039e85,65097808-5af0-4b45-b901-60b432335e3e,1,ed8918ea-be0e-4d21-b90a-27074f4192e9,4
0896be17-8b24-4e19-a7b5-a8b88bc005af,264bc89b-c05e-418b-8581-e7ef030090b9,db7376ec-88cd-4c3f-8e4b-1ca099285913,3,5ba8fb1a-5342-4e59-b819-6b101c8ad3a9,1
08aa2c06-4e86-4dab-a014-337e7e110b72,264bc89b-c05e-418b-8581-e7ef030090b9,f2d5925f-1901-4c3f-a244-27e45dc60ff9,3,791d445f-3889-4c28-8209-a471b2d254a6,2
08b3bb42-6396-41c6-97ed-d5bbbf483b34,9ceeff7d-2096-416d-8e0a-679e1e8d9ba9,c90657ff-665b-494f-9c1a-7febf49783d7,3,f1d92b64-bb86-4e77-93e5-8b5cc03cae5b,3
08d1173a-75bb-4c62-832b-18de941c56f3,bc52c02f-c108-46d4-b4b3-5d895228e21a,068f5a6c-3f7f-4bb4-8237-7da7a3c4097b,2,3be8dddc-7f70-4427-bd5d-45b5bebf5f34,3
091894c2-d10e-418d-9618-f71527f0b5d4,264bc89b-c05e-418b-8581-e7ef030090b9,ffa024a6-74bf-48af-8bf4-3a78adb3896b,2,99de7c88-3e2a-4dfc-89f9-9697673ccffb,2
093654fd-3b41-4baa-8edc-f918af9e2111,9ceeff7d-2096-416d-8e0a-679e1e8d9ba9,d1f736ea-c3af-45e1-909c-fb37e2f0a7b4,1,926918a8-aa91-45c5-a226-203c87dfd4c4,3
09942bc2-f20c-4d0c-8331-f76f76019f1b,bc52c02f-c108-46d4-b4b3-5d895228e21a,da57bb4a-30d3-4e2e-a7c1-068e3c93393f,1,6748eac1-d121-4522-9897-6ac603ec771e,5
